  0.00000000E+00 -0.20529662E+02  0.56044412E-01
  0.15893182E-01 -0.20529209E+02  0.56037363E-01
  0.31786364E-01 -0.20527924E+02  0.56015742E-01
  0.47679546E-01 -0.20525809E+02  0.55979444E-01
  0.63572728E-01 -0.20522865E+02  0.55928290E-01
  0.79465909E-01 -0.20519097E+02  0.55862027E-01
  0.95359091E-01 -0.20514508E+02  0.55780330E-01
  0.11125227E+00 -0.20509105E+02  0.55682808E-01
  0.12714546E+00 -0.20502892E+02  0.55569006E-01
  0.14303864E+00 -0.20495876E+02  0.55438410E-01
  0.15893182E+00 -0.20488062E+02  0.55290450E-01
  0.17482500E+00 -0.20479459E+02  0.55124500E-01
  0.19071818E+00 -0.20470074E+02  0.54939888E-01
  0.20661136E+00 -0.20459914E+02  0.54735884E-01
  0.22250455E+00 -0.20448989E+02  0.54511708E-01
  0.23839773E+00 -0.20437307E+02  0.54266520E-01
  0.25429091E+00 -0.20424879E+02  0.53999411E-01
  0.27018409E+00 -0.20411714E+02  0.53709396E-01
  0.28607727E+00 -0.20397823E+02  0.53395397E-01
  0.30197046E+00 -0.20383220E+02  0.53056221E-01
  0.31786364E+00 -0.20367918E+02  0.52690546E-01
  0.33375682E+00 -0.20351933E+02  0.52296888E-01
  0.34965000E+00 -0.20335281E+02  0.51873578E-01
  0.36554318E+00 -0.20317981E+02  0.51418731E-01
  0.38143637E+00 -0.20300054E+02  0.50930213E-01
  0.39732955E+00 -0.20281526E+02  0.50405608E-01
  0.41322273E+00 -0.20262422E+02  0.49842190E-01
  0.42911591E+00 -0.20242773E+02  0.49236894E-01
  0.44500909E+00 -0.20222615E+02  0.48586293E-01
  0.46090227E+00 -0.20201985E+02  0.47886586E-01
  0.47679546E+00 -0.20180928E+02  0.47133597E-01
  0.49268864E+00 -0.20159494E+02  0.46322793E-01
  0.50858182E+00 -0.20137739E+02  0.45449333E-01
  0.52447500E+00 -0.20115726E+02  0.44508149E-01
  0.54036818E+00 -0.20093527E+02  0.43494084E-01
  0.55626137E+00 -0.20071223E+02  0.42402101E-01
  0.57215455E+00 -0.20048907E+02  0.41227585E-01
  0.58804773E+00 -0.20026683E+02  0.39966776E-01
  0.60394091E+00 -0.20004668E+02  0.38617372E-01
  0.61983409E+00 -0.19982997E+02  0.37179332E-01
  0.63572728E+00 -0.19961822E+02  0.35655931E-01
  0.65162046E+00 -0.19941313E+02  0.34055100E-01
  0.66751364E+00 -0.19921662E+02  0.32391006E-01
  0.68340682E+00 -0.19903082E+02  0.30685821E-01
  0.69930000E+00 -0.19885805E+02  0.28971438E-01
  0.71519318E+00 -0.19870082E+02  0.27290734E-01
  0.73108637E+00 -0.19856175E+02  0.25697799E-01
  0.74697955E+00 -0.19844347E+02  0.24256367E-01
  0.76287273E+00 -0.19834849E+02  0.23035789E-01
  0.77876591E+00 -0.19827906E+02  0.22104320E-01
  0.79465909E+00 -0.19823692E+02  0.21520379E-01
  0.81055228E+00 -0.19822322E+02  0.21323523E-01
  0.82636841E+00 -0.19823692E+02  0.21520379E-01
  0.84218454E+00 -0.19827906E+02  0.22104320E-01
  0.85800067E+00 -0.19834849E+02  0.23035790E-01
  0.87381680E+00 -0.19844347E+02  0.24256367E-01
  0.88963294E+00 -0.19856175E+02  0.25697799E-01
  0.90544907E+00 -0.19870082E+02  0.27290734E-01
  0.92126520E+00 -0.19885805E+02  0.28971438E-01
  0.93708133E+00 -0.19903082E+02  0.30685822E-01
  0.95289747E+00 -0.19921662E+02  0.32391006E-01
  0.96871360E+00 -0.19941313E+02  0.34055100E-01
  0.98452973E+00 -0.19961822E+02  0.35655930E-01
  0.10003459E+01 -0.19982997E+02  0.37179330E-01
  0.10161620E+01 -0.20004668E+02  0.38617370E-01
  0.10319781E+01 -0.20026683E+02  0.39966773E-01
  0.10477943E+01 -0.20048907E+02  0.41227580E-01
  0.10636104E+01 -0.20071223E+02  0.42402096E-01
  0.10794265E+01 -0.20093527E+02  0.43494079E-01
  0.10952427E+01 -0.20115726E+02  0.44508144E-01
  0.11110588E+01 -0.20137739E+02  0.45449329E-01
  0.11268749E+01 -0.20159494E+02  0.46322790E-01
  0.11426911E+01 -0.20180928E+02  0.47133595E-01
  0.11585072E+01 -0.20201985E+02  0.47886586E-01
  0.11743233E+01 -0.20222615E+02  0.48586295E-01
  0.11901394E+01 -0.20242774E+02  0.49236897E-01
  0.12059556E+01 -0.20262422E+02  0.49842194E-01
  0.12217717E+01 -0.20281526E+02  0.50405612E-01
  0.12375878E+01 -0.20300055E+02  0.50930218E-01
  0.12534040E+01 -0.20317981E+02  0.51418736E-01
  0.12692201E+01 -0.20335281E+02  0.51873582E-01
  0.12850362E+01 -0.20351933E+02  0.52296891E-01
  0.13008524E+01 -0.20367919E+02  0.52690549E-01
  0.13166685E+01 -0.20383220E+02  0.53056224E-01
  0.13324846E+01 -0.20397823E+02  0.53395400E-01
  0.13483008E+01 -0.20411714E+02  0.53709400E-01
  0.13641169E+01 -0.20424879E+02  0.53999416E-01
  0.13799330E+01 -0.20437307E+02  0.54266526E-01
  0.13957492E+01 -0.20448989E+02  0.54511716E-01
  0.14115653E+01 -0.20459914E+02  0.54735894E-01
  0.14273814E+01 -0.20470074E+02  0.54939899E-01
  0.14431976E+01 -0.20479459E+02  0.55124513E-01
  0.14590137E+01 -0.20488062E+02  0.55290462E-01
  0.14748298E+01 -0.20495876E+02  0.55438423E-01
  0.14906460E+01 -0.20502892E+02  0.55569018E-01
  0.15064621E+01 -0.20509105E+02  0.55682818E-01
  0.15222782E+01 -0.20514508E+02  0.55780338E-01
  0.15380944E+01 -0.20519097E+02  0.55862032E-01
  0.15539105E+01 -0.20522865E+02  0.55928293E-01
  0.15697266E+01 -0.20525809E+02  0.55979445E-01
  0.15855428E+01 -0.20527924E+02  0.56015741E-01
  0.16013589E+01 -0.20529209E+02  0.56037361E-01
  0.16171750E+01 -0.20529662E+02  0.56044409E-01
  0.16330682E+01 -0.20529209E+02  0.56037361E-01
  0.16489614E+01 -0.20527924E+02  0.56015741E-01
  0.16648546E+01 -0.20525808E+02  0.55979445E-01
  0.16807477E+01 -0.20522865E+02  0.55928293E-01
  0.16966409E+01 -0.20519097E+02  0.55862032E-01
  0.17125341E+01 -0.20514508E+02  0.55780337E-01
  0.17284273E+01 -0.20509105E+02  0.55682817E-01
  0.17443205E+01 -0.20502892E+02  0.55569017E-01
  0.17602137E+01 -0.20495876E+02  0.55438422E-01
  0.17761068E+01 -0.20488062E+02  0.55290462E-01
  0.17920000E+01 -0.20479459E+02  0.55124512E-01
  0.18078932E+01 -0.20470074E+02  0.54939899E-01
