  0.15855428E+01 -0.18396858E+02
  0.16013589E+01 -0.18398453E+02
  0.16171750E+01 -0.18399288E+02
  0.16330682E+01 -0.18398453E+02
  0.16489614E+01 -0.18396858E+02
  0.16648546E+01 -0.18394501E+02
  0.16807477E+01 -0.18391382E+02
  0.16966409E+01 -0.18387499E+02
  0.17125341E+01 -0.18382853E+02
  0.17284273E+01 -0.18377446E+02
  0.17443205E+01 -0.18371278E+02
  0.17602137E+01 -0.18364354E+02
  0.17761068E+01 -0.18356680E+02
  0.17920000E+01 -0.18348262E+02
  0.18078932E+01 -0.18339110E+02
  0.18237864E+01 -0.18329234E+02
  0.18396796E+01 -0.18318648E+02
  0.18555727E+01 -0.18307365E+02
  0.18714659E+01 -0.18295402E+02
  0.18873591E+01 -0.18282774E+02
  0.19032523E+01 -0.18269500E+02
  0.19191455E+01 -0.18255598E+02
  0.19350387E+01 -0.18241086E+02
  0.19509318E+01 -0.18225982E+02
  0.19668250E+01 -0.18210307E+02
  0.19827182E+01 -0.18194079E+02
  0.19986114E+01 -0.18177317E+02
  0.20145046E+01 -0.18160039E+02
  0.20303977E+01 -0.18142266E+02
  0.20462909E+01 -0.18124017E+02
  0.20621841E+01 -0.18105311E+02
  0.20780773E+01 -0.18086170E+02
  0.20939705E+01 -0.18066615E+02
  0.21098637E+01 -0.18046668E+02
  0.21257568E+01 -0.18026354E+02
  0.21416500E+01 -0.18005697E+02
  0.21575432E+01 -0.17984724E+02
  0.21734364E+01 -0.17963751E+02
  0.21893296E+01 -0.17945111E+02
  0.22052227E+01 -0.17926411E+02
  0.22211159E+01 -0.17907690E+02
  0.22370091E+01 -0.17889006E+02
  0.22529023E+01 -0.17870427E+02
  0.22687955E+01 -0.17852033E+02
  0.22846887E+01 -0.17833926E+02
  0.23005818E+01 -0.17816232E+02
  0.23164750E+01 -0.17799113E+02
  0.23323682E+01 -0.17782786E+02
  0.23482614E+01 -0.17767543E+02
  0.23641546E+01 -0.17753777E+02
  0.23800478E+01 -0.17742014E+02
  0.23959409E+01 -0.17732908E+02
  0.24118341E+01 -0.17727169E+02
  0.24277273E+01 -0.17725366E+02
  
  0.00000000E+00 -0.18344855E+02
  0.15893182E-01 -0.18344619E+02
  0.31786364E-01 -0.18343683E+02
  0.47679546E-01 -0.18342046E+02
  0.63572728E-01 -0.18339708E+02
  0.79465909E-01 -0.18336669E+02
  0.95359091E-01 -0.18332930E+02
  0.11125227E+00 -0.18328492E+02
  0.12714546E+00 -0.18323358E+02
  0.14303864E+00 -0.18317531E+02
  0.15893182E+00 -0.18311016E+02
  0.17482500E+00 -0.18303817E+02
  0.19071818E+00 -0.18295943E+02
  0.20661136E+00 -0.18287400E+02
  0.22250455E+00 -0.18278199E+02
  0.23839773E+00 -0.18268350E+02
  0.25429091E+00 -0.18257866E+02
  0.27018409E+00 -0.18246759E+02
  0.28607727E+00 -0.18235045E+02
  0.30197046E+00 -0.18222740E+02
  0.31786364E+00 -0.18209862E+02
  0.33375682E+00 -0.18196428E+02
  0.34965000E+00 -0.18182460E+02
  0.36554318E+00 -0.18167980E+02
  0.38143637E+00 -0.18153009E+02
  0.39732955E+00 -0.18137573E+02
  0.41322273E+00 -0.18121696E+02
  0.42911591E+00 -0.18105406E+02
  0.44500909E+00 -0.18088729E+02
  0.46090227E+00 -0.18071696E+02
  0.47679546E+00 -0.18054334E+02
  0.49268864E+00 -0.18036675E+02
  0.50858182E+00 -0.18018751E+02
  0.52447500E+00 -0.18000596E+02
  0.54036818E+00 -0.17982244E+02
  0.55626137E+00 -0.17963438E+02
  0.57215455E+00 -0.17941928E+02
  0.58804773E+00 -0.17920167E+02
  0.60394091E+00 -0.17898200E+02
  0.61983409E+00 -0.17876059E+02
  0.63572728E+00 -0.17853777E+02
  0.65162046E+00 -0.17831391E+02
  0.66751364E+00 -0.17808945E+02
  0.68340682E+00 -0.17786488E+02
  0.69930000E+00 -0.17764085E+02
  0.71519318E+00 -0.17741826E+02
  0.73108637E+00 -0.17719858E+02
  0.74697955E+00 -0.17698471E+02
  0.76287273E+00 -0.17678457E+02
  0.77876591E+00 -0.17662839E+02
  0.79465909E+00 -0.17661232E+02
  0.81055228E+00 -0.17674400E+02
  0.82636841E+00 -0.17661232E+02
  0.84218454E+00 -0.17662839E+02
  0.85800067E+00 -0.17678457E+02
  0.87381680E+00 -0.17698471E+02
  0.88963294E+00 -0.17719858E+02
  0.90544907E+00 -0.17741826E+02
  0.92126520E+00 -0.17764085E+02
  0.93708133E+00 -0.17786488E+02
  0.95289747E+00 -0.17808945E+02
  0.96871360E+00 -0.17831391E+02
  0.98452973E+00 -0.17853777E+02
  0.10003459E+01 -0.17876059E+02
  0.10161620E+01 -0.17898200E+02
  0.10319781E+01 -0.17920167E+02
  0.10477943E+01 -0.17941928E+02
  0.10636104E+01 -0.17963434E+02
  0.10794265E+01 -0.17982243E+02
  0.10952427E+01 -0.18000595E+02
  0.11110588E+01 -0.18018751E+02
  0.11268749E+01 -0.18036674E+02
  0.11426911E+01 -0.18054333E+02
  0.11585072E+01 -0.18071695E+02
  0.11743233E+01 -0.18088728E+02
  0.11901394E+01 -0.18105405E+02
  0.12059556E+01 -0.18121695E+02
  0.12217717E+01 -0.18137572E+02
  0.12375878E+01 -0.18153008E+02
  0.12534040E+01 -0.18167979E+02
  0.12692201E+01 -0.18182460E+02
  0.12850362E+01 -0.18196428E+02
  0.13008524E+01 -0.18209862E+02
  0.13166685E+01 -0.18222741E+02
  0.13324846E+01 -0.18235046E+02
  0.13483008E+01 -0.18246760E+02
  0.13641169E+01 -0.18257867E+02
  0.13799330E+01 -0.18268352E+02
  0.13957492E+01 -0.18278201E+02
  0.14115653E+01 -0.18287402E+02
  0.14273814E+01 -0.18295945E+02
  0.14431976E+01 -0.18303820E+02
  0.14590137E+01 -0.18311018E+02
  0.14748298E+01 -0.18317534E+02
  0.14906460E+01 -0.18323361E+02
  0.15064621E+01 -0.18328495E+02
  0.15222782E+01 -0.18332932E+02
  0.15380944E+01 -0.18336671E+02
  0.15539105E+01 -0.18339710E+02
  0.15697266E+01 -0.18342048E+02
  0.15855428E+01 -0.18343685E+02
  0.16013589E+01 -0.18344621E+02
  0.16171750E+01 -0.18344857E+02
  0.16330682E+01 -0.18344621E+02
  0.16489614E+01 -0.18343685E+02
  0.16648546E+01 -0.18342048E+02
  0.16807477E+01 -0.18339710E+02
  0.16966409E+01 -0.18336671E+02
  0.17125341E+01 -0.18332932E+02
  0.17284273E+01 -0.18328495E+02
  0.17443205E+01 -0.18323361E+02
  0.17602137E+01 -0.18317534E+02
  0.17761068E+01 -0.18311018E+02
  0.17920000E+01 -0.18303819E+02
  0.18078932E+01 -0.18295945E+02
  0.18237864E+01 -0.18287402E+02
  0.18396796E+01 -0.18278200E+02
  0.18555727E+01 -0.18268351E+02
  0.18714659E+01 -0.18257867E+02
  0.18873591E+01 -0.18246760E+02
  0.19032523E+01 -0.18235046E+02
  0.19191455E+01 -0.18222741E+02
  0.19350387E+01 -0.18209862E+02
  0.19509318E+01 -0.18196429E+02
  0.19668250E+01 -0.18182461E+02
  0.19827182E+01 -0.18167980E+02
  0.19986114E+01 -0.18153009E+02
  0.20145046E+01 -0.18137573E+02
  0.20303977E+01 -0.18121696E+02
  0.20462909E+01 -0.18105406E+02
  0.20621841E+01 -0.18088729E+02
  0.20780773E+01 -0.18071696E+02
  0.20939705E+01 -0.18054334E+02
  0.21098637E+01 -0.18036675E+02
  0.21257568E+01 -0.18018752E+02
  0.21416500E+01 -0.18000596E+02
  0.21575432E+01 -0.17982244E+02
  0.21734364E+01 -0.17963443E+02
  0.21893296E+01 -0.17941929E+02
  0.22052227E+01 -0.17920167E+02
  0.22211159E+01 -0.17898200E+02
  0.22370091E+01 -0.17876059E+02
  0.22529023E+01 -0.17853777E+02
  0.22687955E+01 -0.17831391E+02
  0.22846887E+01 -0.17808945E+02
  0.23005818E+01 -0.17786488E+02
  0.23164750E+01 -0.17764085E+02
  0.23323682E+01 -0.17741826E+02
  0.23482614E+01 -0.17719858E+02
  0.23641546E+01 -0.17698471E+02
  0.23800478E+01 -0.17678457E+02
  0.23959409E+01 -0.17662839E+02
  0.24118341E+01 -0.17661231E+02
  0.24277273E+01 -0.17674400E+02
  
  0.00000000E+00 -0.17907281E+02
  0.15893182E-01 -0.17907730E+02
  0.31786364E-01 -0.17907421E+02
  0.47679546E-01 -0.17906256E+02
  0.63572728E-01 -0.17904089E+02
  0.79465909E-01 -0.17900736E+02
  0.95359091E-01 -0.17895997E+02
  0.11125227E+00 -0.17889676E+02
  0.12714546E+00 -0.17881602E+02
  0.14303864E+00 -0.17871655E+02
  0.15893182E+00 -0.17859778E+02
  0.17482500E+00 -0.17845988E+02
  0.19071818E+00 -0.17830378E+02
  0.20661136E+00 -0.17813101E+02
  0.22250455E+00 -0.17794357E+02
  0.23839773E+00 -0.17774360E+02
  0.25429091E+00 -0.17753316E+02
  0.27018409E+00 -0.17731395E+02
  0.28607727E+00 -0.17708720E+02
  0.30197046E+00 -0.17685355E+02
  0.31786364E+00 -0.17661305E+02
  0.33375682E+00 -0.17636525E+02
  0.34965000E+00 -0.17610934E+02
  0.36554318E+00 -0.17584424E+02
  0.38143637E+00 -0.17556880E+02
  0.39732955E+00 -0.17528191E+02
  0.41322273E+00 -0.17498270E+02
  0.42911591E+00 -0.17467069E+02
  0.44500909E+00 -0.17434667E+02
  0.46090227E+00 -0.17401768E+02
  0.47679546E+00 -0.17377013E+02
  0.49268864E+00 -0.17376110E+02
  0.50858182E+00 -0.17381846E+02
  0.52447500E+00 -0.17389427E+02
  0.54036818E+00 -0.17398036E+02
  0.55626137E+00 -0.17407615E+02
  0.57215455E+00 -0.17418134E+02
  0.58804773E+00 -0.17429565E+02
  0.60394091E+00 -0.17441877E+02
  0.61983409E+00 -0.17455037E+02
  0.63572728E+00 -0.17469005E+02
  0.65162046E+00 -0.17483737E+02
  0.66751364E+00 -0.17499184E+02
  0.68340682E+00 -0.17515287E+02
  0.69930000E+00 -0.17531975E+02
  0.71519318E+00 -0.17549150E+02
  0.73108637E+00 -0.17566664E+02
  0.74697955E+00 -0.17584221E+02
  0.76287273E+00 -0.17601031E+02
  0.77876591E+00 -0.17614072E+02
  0.79465909E+00 -0.17613732E+02
  0.81055228E+00 -0.17599251E+02
  0.82636841E+00 -0.17613732E+02
  0.84218454E+00 -0.17614072E+02
  0.85800067E+00 -0.17601031E+02
  0.87381680E+00 -0.17584221E+02
  0.88963294E+00 -0.17566664E+02
  0.90544907E+00 -0.17549150E+02
  0.92126520E+00 -0.17531975E+02
  0.93708133E+00 -0.17515287E+02
  0.95289747E+00 -0.17499185E+02
  0.96871360E+00 -0.17483738E+02
  0.98452973E+00 -0.17469005E+02
  0.10003459E+01 -0.17455037E+02
  0.10161620E+01 -0.17441877E+02
  0.10319781E+01 -0.17429565E+02
  0.10477943E+01 -0.17418134E+02
  0.10636104E+01 -0.17407615E+02
  0.10794265E+01 -0.17398036E+02
  0.10952427E+01 -0.17389425E+02
  0.11110588E+01 -0.17381830E+02
  0.11268749E+01 -0.17375966E+02
  0.11426911E+01 -0.17376787E+02
  0.11585072E+01 -0.17401661E+02
  0.11743233E+01 -0.17434612E+02
  0.11901394E+01 -0.17467034E+02
  0.12059556E+01 -0.17498246E+02
  0.12217717E+01 -0.17528176E+02
  0.12375878E+01 -0.17556870E+02
  0.12534040E+01 -0.17584418E+02
  0.12692201E+01 -0.17610932E+02
  0.12850362E+01 -0.17636526E+02
  0.13008524E+01 -0.17661306E+02
  0.13166685E+01 -0.17685356E+02
  0.13324846E+01 -0.17708721E+02
  0.13483008E+01 -0.17731393E+02
  0.13641169E+01 -0.17753310E+02
  0.13799330E+01 -0.17774350E+02
  0.13957492E+01 -0.17794341E+02
  0.14115653E+01 -0.17813079E+02
  0.14273814E+01 -0.17830348E+02
  0.14431976E+01 -0.17845951E+02
  0.14590137E+01 -0.17859733E+02
  0.14748298E+01 -0.17871603E+02
  0.14906460E+01 -0.17881543E+02
  0.15064621E+01 -0.17889610E+02
  0.15222782E+01 -0.17895926E+02
  0.15380944E+01 -0.17900661E+02
  0.15539105E+01 -0.17904011E+02
  0.15697266E+01 -0.17906177E+02
  0.15855428E+01 -0.17907341E+02
  0.16013589E+01 -0.17907650E+02
  0.16171750E+01 -0.17907203E+02
  0.16330682E+01 -0.17907650E+02
  0.16489614E+01 -0.17907339E+02
  0.16648546E+01 -0.17906174E+02
  0.16807477E+01 -0.17904007E+02
  0.16966409E+01 -0.17900656E+02
  0.17125341E+01 -0.17895920E+02
  0.17284273E+01 -0.17889602E+02
  0.17443205E+01 -0.17881534E+02
  0.17602137E+01 -0.17871593E+02
  0.17761068E+01 -0.17859722E+02
  0.17920000E+01 -0.17845939E+02
  0.18078932E+01 -0.17830336E+02
  0.18237864E+01 -0.17813067E+02
  0.18396796E+01 -0.17794330E+02
  0.18555727E+01 -0.17774340E+02
  0.18714659E+01 -0.17753301E+02
  0.18873591E+01 -0.17731385E+02
  0.19032523E+01 -0.17708714E+02
  0.19191455E+01 -0.17685352E+02
  0.19350387E+01 -0.17661304E+02
  0.19509318E+01 -0.17636525E+02
  0.19668250E+01 -0.17610934E+02
  0.19827182E+01 -0.17584424E+02
  0.19986114E+01 -0.17556880E+02
  0.20145046E+01 -0.17528191E+02
  0.20303977E+01 -0.17498270E+02
  0.20462909E+01 -0.17467072E+02
  0.20621841E+01 -0.17434676E+02
  0.20780773E+01 -0.17401798E+02
  0.20939705E+01 -0.17377085E+02
  0.21098637E+01 -0.17376144E+02
  0.21257568E+01 -0.17381850E+02
  0.21416500E+01 -0.17389428E+02
  0.21575432E+01 -0.17398036E+02
  0.21734364E+01 -0.17407615E+02
  0.21893296E+01 -0.17418134E+02
  0.22052227E+01 -0.17429565E+02
  0.22211159E+01 -0.17441877E+02
  0.22370091E+01 -0.17455037E+02
  0.22529023E+01 -0.17469005E+02
  0.22687955E+01 -0.17483737E+02
  0.22846887E+01 -0.17499184E+02
  0.23005818E+01 -0.17515287E+02
  0.23164750E+01 -0.17531974E+02
  0.23323682E+01 -0.17549150E+02
  0.23482614E+01 -0.17566663E+02
  0.23641546E+01 -0.17584221E+02
  0.23800478E+01 -0.17601031E+02
  0.23959409E+01 -0.17614071E+02
  0.24118341E+01 -0.17613732E+02
  0.24277273E+01 -0.17599251E+02
  
  0.00000000E+00 -0.17737503E+02
  0.15893182E-01 -0.17736336E+02
  0.31786364E-01 -0.17734273E+02
  0.47679546E-01 -0.17731295E+02
  0.63572728E-01 -0.17727355E+02
  0.79465909E-01 -0.17722384E+02
  0.95359091E-01 -0.17716299E+02
  0.11125227E+00 -0.17709017E+02
  0.12714546E+00 -0.17700466E+02
  0.14303864E+00 -0.17690593E+02
  0.15893182E+00 -0.17679374E+02
  0.17482500E+00 -0.17666815E+02
  0.19071818E+00 -0.17652952E+02
  0.20661136E+00 -0.17637848E+02
  0.22250455E+00 -0.17621583E+02
  0.23839773E+00 -0.17604242E+02
  0.25429091E+00 -0.17585907E+02
  0.27018409E+00 -0.17566647E+02
  0.28607727E+00 -0.17546509E+02
  0.30197046E+00 -0.17525515E+02
  0.31786364E+00 -0.17503670E+02
  0.33375682E+00 -0.17480971E+02
  0.34965000E+00 -0.17457453E+02
  0.36554318E+00 -0.17433279E+02
  0.38143637E+00 -0.17409034E+02
  0.39732955E+00 -0.17386728E+02
  0.41322273E+00 -0.17371408E+02
  0.42911591E+00 -0.17365407E+02
  0.44500909E+00 -0.17364486E+02
  0.46090227E+00 -0.17365984E+02
  0.47679546E+00 -0.17369662E+02
  0.49268864E+00 -0.17374938E+02
  0.50858182E+00 -0.17380078E+02
  0.52447500E+00 -0.17385838E+02
  0.54036818E+00 -0.17392541E+02
  0.55626137E+00 -0.17400081E+02
  0.57215455E+00 -0.17408389E+02
  0.58804773E+00 -0.17417408E+02
  0.60394091E+00 -0.17427082E+02
  0.61983409E+00 -0.17437349E+02
  0.63572728E+00 -0.17448141E+02
  0.65162046E+00 -0.17459377E+02
  0.66751364E+00 -0.17470957E+02
  0.68340682E+00 -0.17482756E+02
  0.69930000E+00 -0.17494615E+02
  0.71519318E+00 -0.17506320E+02
  0.73108637E+00 -0.17517585E+02
  0.74697955E+00 -0.17528021E+02
  0.76287273E+00 -0.17537108E+02
  0.77876591E+00 -0.17544200E+02
  0.79465909E+00 -0.17548593E+02
  0.81055228E+00 -0.17549725E+02
  0.82636841E+00 -0.17548593E+02
  0.84218454E+00 -0.17544200E+02
  0.85800067E+00 -0.17537108E+02
  0.87381680E+00 -0.17528021E+02
  0.88963294E+00 -0.17517585E+02
  0.90544907E+00 -0.17506320E+02
  0.92126520E+00 -0.17494615E+02
  0.93708133E+00 -0.17482757E+02
  0.95289747E+00 -0.17470957E+02
  0.96871360E+00 -0.17459378E+02
  0.98452973E+00 -0.17448142E+02
  0.10003459E+01 -0.17437349E+02
  0.10161620E+01 -0.17427082E+02
  0.10319781E+01 -0.17417408E+02
  0.10477943E+01 -0.17408389E+02
  0.10636104E+01 -0.17400080E+02
  0.10794265E+01 -0.17392539E+02
  0.10952427E+01 -0.17385835E+02
  0.11110588E+01 -0.17380081E+02
  0.11268749E+01 -0.17375047E+02
  0.11426911E+01 -0.17369796E+02
  0.11585072E+01 -0.17366223E+02
  0.11743233E+01 -0.17364738E+02
  0.11901394E+01 -0.17365678E+02
  0.12059556E+01 -0.17371692E+02
  0.12217717E+01 -0.17386937E+02
  0.12375878E+01 -0.17409147E+02
  0.12534040E+01 -0.17433334E+02
  0.12692201E+01 -0.17457476E+02
  0.12850362E+01 -0.17480975E+02
  0.13008524E+01 -0.17503665E+02
  0.13166685E+01 -0.17525509E+02
  0.13324846E+01 -0.17546507E+02
  0.13483008E+01 -0.17566656E+02
  0.13641169E+01 -0.17585930E+02
  0.13799330E+01 -0.17604284E+02
  0.13957492E+01 -0.17621647E+02
  0.14115653E+01 -0.17637937E+02
  0.14273814E+01 -0.17653067E+02
  0.14431976E+01 -0.17666956E+02
  0.14590137E+01 -0.17679541E+02
  0.14748298E+01 -0.17690785E+02
  0.14906460E+01 -0.17700680E+02
  0.15064621E+01 -0.17709252E+02
  0.15222782E+01 -0.17716550E+02
  0.15380944E+01 -0.17722648E+02
  0.15539105E+01 -0.17727628E+02
  0.15697266E+01 -0.17731571E+02
  0.15855428E+01 -0.17734547E+02
  0.16013589E+01 -0.17736604E+02
  0.16171750E+01 -0.17737760E+02
  0.16330682E+01 -0.17736606E+02
  0.16489614E+01 -0.17734551E+02
  0.16648546E+01 -0.17731578E+02
  0.16807477E+01 -0.17727638E+02
  0.16966409E+01 -0.17722662E+02
  0.17125341E+01 -0.17716568E+02
  0.17284273E+01 -0.17709273E+02
  0.17443205E+01 -0.17700704E+02
  0.17602137E+01 -0.17690811E+02
  0.17761068E+01 -0.17679568E+02
  0.17920000E+01 -0.17666984E+02
  0.18078932E+01 -0.17653095E+02
  0.18237864E+01 -0.17637965E+02
  0.18396796E+01 -0.17621674E+02
  0.18555727E+01 -0.17604309E+02
  0.18714659E+01 -0.17585954E+02
  0.18873591E+01 -0.17566677E+02
  0.19032523E+01 -0.17546525E+02
  0.19191455E+01 -0.17525522E+02
  0.19350387E+01 -0.17503672E+02
  0.19509318E+01 -0.17480972E+02
  0.19668250E+01 -0.17457456E+02
  0.19827182E+01 -0.17433285E+02
  0.19986114E+01 -0.17409043E+02
  0.20145046E+01 -0.17386735E+02
  0.20303977E+01 -0.17371399E+02
  0.20462909E+01 -0.17365385E+02
  0.20621841E+01 -0.17364455E+02
  0.20780773E+01 -0.17365952E+02
  0.20939705E+01 -0.17369645E+02
  0.21098637E+01 -0.17374925E+02
  0.21257568E+01 -0.17380084E+02
  0.21416500E+01 -0.17385842E+02
  0.21575432E+01 -0.17392543E+02
  0.21734364E+01 -0.17400082E+02
  0.21893296E+01 -0.17408389E+02
  0.22052227E+01 -0.17417408E+02
  0.22211159E+01 -0.17427081E+02
  0.22370091E+01 -0.17437348E+02
  0.22529023E+01 -0.17448141E+02
  0.22687955E+01 -0.17459376E+02
  0.22846887E+01 -0.17470956E+02
  0.23005818E+01 -0.17482756E+02
  0.23164750E+01 -0.17494614E+02
  0.23323682E+01 -0.17506319E+02
  0.23482614E+01 -0.17517584E+02
  0.23641546E+01 -0.17528020E+02
  0.23800478E+01 -0.17537108E+02
  0.23959409E+01 -0.17544199E+02
  0.24118341E+01 -0.17548593E+02
  0.24277273E+01 -0.17549725E+02
  
  0.00000000E+00 -0.17506036E+02
  0.15893182E-01 -0.17504493E+02
  0.31786364E-01 -0.17502060E+02
  0.47679546E-01 -0.17498747E+02
  0.63572728E-01 -0.17494551E+02
  0.79465909E-01 -0.17489456E+02
  0.95359091E-01 -0.17483449E+02
  0.11125227E+00 -0.17476519E+02
  0.12714546E+00 -0.17468672E+02
  0.14303864E+00 -0.17459942E+02
  0.15893182E+00 -0.17450396E+02
  0.17482500E+00 -0.17440157E+02
  0.19071818E+00 -0.17429419E+02
  0.20661136E+00 -0.17418470E+02
  0.22250455E+00 -0.17407702E+02
  0.23839773E+00 -0.17397573E+02
  0.25429091E+00 -0.17388489E+02
  0.27018409E+00 -0.17380659E+02
  0.28607727E+00 -0.17374080E+02
  0.30197046E+00 -0.17368631E+02
  0.31786364E+00 -0.17364176E+02
  0.33375682E+00 -0.17360619E+02
  0.34965000E+00 -0.17357903E+02
  0.36554318E+00 -0.17356010E+02
  0.38143637E+00 -0.17354959E+02
  0.39732955E+00 -0.17354793E+02
  0.41322273E+00 -0.17355552E+02
  0.42911591E+00 -0.17357231E+02
  0.44500909E+00 -0.17359709E+02
  0.46090227E+00 -0.17362122E+02
  0.47679546E+00 -0.17355116E+02
  0.49268864E+00 -0.17323238E+02
  0.50858182E+00 -0.17285341E+02
  0.52447500E+00 -0.17245482E+02
  0.54036818E+00 -0.17204230E+02
  0.55626137E+00 -0.17161848E+02
  0.57215455E+00 -0.17118516E+02
  0.58804773E+00 -0.17074349E+02
  0.60394091E+00 -0.17029390E+02
  0.61983409E+00 -0.16983602E+02
  0.63572728E+00 -0.16936887E+02
  0.65162046E+00 -0.16889108E+02
  0.66751364E+00 -0.16840113E+02
  0.68340682E+00 -0.16789769E+02
  0.69930000E+00 -0.16737979E+02
  0.71519318E+00 -0.16684696E+02
  0.73108637E+00 -0.16629929E+02
  0.74697955E+00 -0.16573740E+02
  0.76287273E+00 -0.16516228E+02
  0.77876591E+00 -0.16457520E+02
  0.79465909E+00 -0.16397760E+02
  0.81055228E+00 -0.16339366E+02
  0.82636841E+00 -0.16397760E+02
  0.84218454E+00 -0.16457521E+02
  0.85800067E+00 -0.16516229E+02
  0.87381680E+00 -0.16573741E+02
  0.88963294E+00 -0.16629930E+02
  0.90544907E+00 -0.16684697E+02
  0.92126520E+00 -0.16737980E+02
  0.93708133E+00 -0.16789770E+02
  0.95289747E+00 -0.16840114E+02
  0.96871360E+00 -0.16889109E+02
  0.98452973E+00 -0.16936889E+02
  0.10003459E+01 -0.16983603E+02
  0.10161620E+01 -0.17029392E+02
  0.10319781E+01 -0.17074353E+02
  0.10477943E+01 -0.17118521E+02
  0.10636104E+01 -0.17161855E+02
  0.10794265E+01 -0.17204242E+02
  0.10952427E+01 -0.17245500E+02
  0.11110588E+01 -0.17285372E+02
  0.11268749E+01 -0.17323299E+02
  0.11426911E+01 -0.17355245E+02
  0.11585072E+01 -0.17362043E+02
  0.11743233E+01 -0.17359587E+02
  0.11901394E+01 -0.17357105E+02
  0.12059556E+01 -0.17355412E+02
  0.12217717E+01 -0.17354637E+02
  0.12375878E+01 -0.17354793E+02
  0.12534040E+01 -0.17355849E+02
  0.12692201E+01 -0.17357759E+02
  0.12850362E+01 -0.17360501E+02
  0.13008524E+01 -0.17364088E+02
